DATE/TIME;SYMBOL;OPEN;HIGH;LOW;CLOSE;EVOL % CLOSE/HIGH
2022-01-05T00:00:00+00:00;BCHHEDGE/USD;281,50000000;281,82500000;277,82500000;279,30000000;-0,79
2022-01-04T00:00:00+00:00;BCHHEDGE/USD;276,62500000;282,32500000;274,67500000;281,50000000;1,73
2022-01-03T00:00:00+00:00;BCHHEDGE/USD;269,60000000;278,55000000;269,60000000;276,62500000;2,54
2022-01-02T00:00:00+00:00;BCHHEDGE/USD;271,60000000;272,00000000;266,90000000;269,60000000;-0,74
2022-01-01T00:00:00+00:00;BCHHEDGE/USD;280,10000000;280,10000000;270,92500000;271,60000000;-3,13
2021-12-31T00:00:00+00:00;BCHHEDGE/USD;272,00000000;286,67500000;272,00000000;280,10000000;2,89
2021-12-30T00:00:00+00:00;BCHHEDGE/USD;280,05000000;283,77500000;272,00000000;272,00000000;-2,96
2021-12-29T00:00:00+00:00;BCHHEDGE/USD;274,85000000;281,52500000;270,05000000;280,05000000;1,86
2021-12-28T00:00:00+00:00;BCHHEDGE/USD;260,45000000;275,05000000;260,45000000;274,85000000;5,24
2021-12-27T00:00:00+00:00;BCHHEDGE/USD;268,92500000;270,25000000;254,70000000;260,45000000;-3,25
2021-12-26T00:00:00+00:00;BCHHEDGE/USD;266,70000000;271,77500000;266,67500000;268,92500000;0,83
2021-12-25T00:00:00+00:00;BCHHEDGE/USD;268,90000000;272,05000000;263,52500000;266,70000000;-0,82
2021-12-24T00:00:00+00:00;BCHHEDGE/USD;266,65000000;275,20000000;263,37500000;268,90000000;0,84
2021-12-23T00:00:00+00:00;BCHHEDGE/USD;276,50000000;278,77500000;265,22500000;266,65000000;-3,69
2021-12-22T00:00:00+00:00;BCHHEDGE/USD;277,92500000;279,65000000;272,47500000;276,50000000;-0,52
2021-12-21T00:00:00+00:00;BCHHEDGE/USD;282,92500000;284,50000000;276,15000000;277,92500000;-1,8
2021-12-20T00:00:00+00:00;BCHHEDGE/USD;280,42500000;289,10000000;276,72500000;282,92500000;0,88
2021-12-19T00:00:00+00:00;BCHHEDGE/USD;279,45000000;280,67500000;273,35000000;280,42500000;0,35
2021-12-18T00:00:00+00:00;BCHHEDGE/USD;285,25000000;289,97500000;277,15000000;279,45000000;-2,08
2021-12-17T00:00:00+00:00;BCHHEDGE/USD;277,45000000;290,02500000;274,45000000;285,25000000;2,73
2021-12-16T00:00:00+00:00;BCHHEDGE/USD;272,77500000;278,72500000;269,32500000;277,45000000;1,68
2021-12-15T00:00:00+00:00;BCHHEDGE/USD;278,55000000;293,20000000;271,55000000;272,77500000;-2,12
2021-12-14T00:00:00+00:00;BCHHEDGE/USD;289,67500000;291,30000000;274,10000000;278,55000000;-3,99
2021-12-13T00:00:00+00:00;BCHHEDGE/USD;269,42500000;293,52500000;268,00000000;289,67500000;6,99
2021-12-12T00:00:00+00:00;BCHHEDGE/USD;270,10000000;277,60000000;267,00000000;269,42500000;-0,25
2021-12-11T00:00:00+00:00;BCHHEDGE/USD;281,32500000;284,75000000;267,67500000;270,30000000;-4,08
2021-12-10T00:00:00+00:00;BCHHEDGE/USD;275,12500000;281,72500000;264,42500000;281,32500000;2,2
2021-12-09T00:00:00+00:00;BCHHEDGE/USD;257,50000000;275,40000000;257,50000000;275,12500000;6,41
2021-12-08T00:00:00+00:00;BCHHEDGE/USD;261,72500000;267,20000000;255,57500000;257,50000000;-1,64
2021-12-07T00:00:00+00:00;BCHHEDGE/USD;264,77500000;266,67500000;248,47500000;261,72500000;-1,17
2021-12-06T00:00:00+00:00;BCHHEDGE/USD;277,02500000;294,95000000;260,17500000;264,77500000;-4,63
2021-12-05T00:00:00+00:00;BCHHEDGE/USD;261,82500000;283,90000000;250,50000000;277,02500000;5,49
2021-12-04T00:00:00+00:00;BCHHEDGE/USD;236,67500000;308,17500000;223,92500000;261,82500000;9,61
2021-12-03T00:00:00+00:00;BCHHEDGE/USD;225,72500000;239,92500000;222,25000000;236,67500000;4,63
2021-12-02T00:00:00+00:00;BCHHEDGE/USD;222,25000000;225,87500000;222,25000000;225,72500000;1,54
2021-12-01T00:00:00+00:00;BCHHEDGE/USD;222,25000000;223,82500000;217,47500000;222,25000000;0,0
2021-11-30T00:00:00+00:00;BCHHEDGE/USD;222,20000000;230,95000000;217,70000000;222,25000000;0,02
2021-11-29T00:00:00+00:00;BCHHEDGE/USD;225,10000000;230,95000000;220,00000000;222,20000000;-1,31
2021-11-28T00:00:00+00:00;BCHHEDGE/USD;227,87500000;236,70000000;224,95000000;225,10000000;-1,23
2021-11-27T00:00:00+00:00;BCHHEDGE/USD;230,07500000;235,30000000;223,07500000;227,87500000;-0,97
2021-11-26T00:00:00+00:00;BCHHEDGE/USD;209,42500000;235,30000000;209,17500000;230,07500000;8,98
2021-11-25T00:00:00+00:00;BCHHEDGE/USD;209,42500000;217,77500000;204,12500000;209,42500000;0,0
2021-11-24T00:00:00+00:00;BCHHEDGE/USD;227,80000000;235,30000000;208,87500000;209,42500000;-8,77
2021-11-23T00:00:00+00:00;BCHHEDGE/USD;232,37500000;236,12500000;225,77500000;227,80000000;-2,01
2021-11-22T00:00:00+00:00;BCHHEDGE/USD;225,32500000;235,10000000;222,87500000;232,37500000;3,03
2021-11-21T00:00:00+00:00;BCHHEDGE/USD;221,75000000;227,42500000;220,65000000;225,32500000;1,59
2021-11-20T00:00:00+00:00;BCHHEDGE/USD;225,60000000;228,95000000;218,50000000;221,75000000;-1,74
2021-11-19T00:00:00+00:00;BCHHEDGE/USD;233,60000000;235,20000000;220,25000000;225,60000000;-3,55
2021-11-18T00:00:00+00:00;BCHHEDGE/USD;219,20000000;238,02500000;216,80000000;233,60000000;6,16
2021-11-17T00:00:00+00:00;BCHHEDGE/USD;218,05000000;225,02500000;216,57500000;219,20000000;0,52
2021-11-16T00:00:00+00:00;BCHHEDGE/USD;197,97500000;224,92500000;196,35000000;218,05000000;9,21
2021-11-15T00:00:00+00:00;BCHHEDGE/USD;194,95000000;198,30000000;193,05000000;197,97500000;1,53
2021-11-14T00:00:00+00:00;BCHHEDGE/USD;198,20000000;200,50000000;194,95000000;194,95000000;-1,67
2021-11-13T00:00:00+00:00;BCHHEDGE/USD;198,10000000;200,95000000;197,40000000;198,20000000;0,05
2021-11-12T00:00:00+00:00;BCHHEDGE/USD;194,40000000;203,32500000;192,25000000;198,10000000;1,87
2021-11-11T00:00:00+00:00;BCHHEDGE/USD;198,00000000;199,85000000;192,55000000;194,40000000;-1,85
2021-11-10T00:00:00+00:00;BCHHEDGE/USD;185,92500000;199,67500000;183,10000000;198,00000000;6,1
2021-11-09T00:00:00+00:00;BCHHEDGE/USD;211,95000000;212,87500000;181,70000000;185,92500000;-14,0
2021-11-08T00:00:00+00:00;BCHHEDGE/USD;226,10000000;227,22500000;210,42500000;211,95000000;-6,68
2021-11-07T00:00:00+00:00;BCHHEDGE/USD;230,55000000;230,90000000;225,30000000;226,10000000;-1,97
2021-11-06T00:00:00+00:00;BCHHEDGE/USD;226,40000000;234,30000000;224,80000000;230,55000000;1,8
2021-11-05T00:00:00+00:00;BCHHEDGE/USD;226,62500000;228,67500000;214,77500000;226,40000000;-0,1
2021-11-04T00:00:00+00:00;BCHHEDGE/USD;222,55000000;230,17500000;221,82500000;226,62500000;1,8
2021-11-03T00:00:00+00:00;BCHHEDGE/USD;227,70000000;229,37500000;219,65000000;222,55000000;-2,31
2021-11-02T00:00:00+00:00;BCHHEDGE/USD;230,87500000;232,50000000;223,35000000;227,70000000;-1,39
2021-11-01T00:00:00+00:00;BCHHEDGE/USD;227,82500000;233,75000000;226,72500000;230,87500000;1,32
2021-10-31T00:00:00+00:00;BCHHEDGE/USD;231,57500000;236,00000000;225,52500000;227,82500000;-1,65
2021-10-30T00:00:00+00:00;BCHHEDGE/USD;228,72500000;234,80000000;226,77500000;231,57500000;1,23
