DATE/TIME;SYMBOL;OPEN;HIGH;LOW;CLOSE;EVOL % CLOSE/HIGH
2022-01-05T00:00:00+00:00;MATICHEDGE/USD;0,12961000;0,12996000;0,12565000;0,12680000;-2,22
2022-01-04T00:00:00+00:00;MATICHEDGE/USD;0,12698000;0,13014000;0,12312000;0,12961000;2,03
2022-01-03T00:00:00+00:00;MATICHEDGE/USD;0,12139000;0,12917000;0,12139000;0,12698000;4,4
2022-01-02T00:00:00+00:00;MATICHEDGE/USD;0,12048000;0,12268000;0,11997000;0,12139000;0,75
2022-01-01T00:00:00+00:00;MATICHEDGE/USD;0,12180000;0,12286000;0,11901000;0,12048000;-1,1
2021-12-31T00:00:00+00:00;MATICHEDGE/USD;0,11053000;0,12579000;0,11053000;0,12180000;9,25
2021-12-30T00:00:00+00:00;MATICHEDGE/USD;0,12548000;0,12737000;0,11053000;0,11053000;-13,53
2021-12-29T00:00:00+00:00;MATICHEDGE/USD;0,12408000;0,12805000;0,11850000;0,12548000;1,12
2021-12-28T00:00:00+00:00;MATICHEDGE/USD;0,11408000;0,12569000;0,11367000;0,12408000;8,06
2021-12-27T00:00:00+00:00;MATICHEDGE/USD;0,10949000;0,11454000;0,10754000;0,11408000;4,02
2021-12-26T00:00:00+00:00;MATICHEDGE/USD;0,11917000;0,12040000;0,10904000;0,10949000;-8,84
2021-12-25T00:00:00+00:00;MATICHEDGE/USD;0,12896000;0,13041000;0,11771000;0,11917000;-8,22
2021-12-24T00:00:00+00:00;MATICHEDGE/USD;0,12002000;0,13065000;0,11990000;0,12896000;6,93
2021-12-23T00:00:00+00:00;MATICHEDGE/USD;0,12832000;0,12964000;0,11751000;0,12002000;-6,92
2021-12-22T00:00:00+00:00;MATICHEDGE/USD;0,13692000;0,13717000;0,11983000;0,12832000;-6,7
2021-12-21T00:00:00+00:00;MATICHEDGE/USD;0,15467500;0,15503000;0,13459000;0,13692000;-12,97
2021-12-20T00:00:00+00:00;MATICHEDGE/USD;0,14747000;0,15896000;0,14665000;0,15467500;4,66
2021-12-19T00:00:00+00:00;MATICHEDGE/USD;0,14828000;0,15117000;0,14407000;0,14747000;-0,55
2021-12-18T00:00:00+00:00;MATICHEDGE/USD;0,15571000;0,15958000;0,14622000;0,14828000;-5,01
2021-12-17T00:00:00+00:00;MATICHEDGE/USD;0,15902500;0,16937500;0,15337500;0,15642000;-1,67
2021-12-16T00:00:00+00:00;MATICHEDGE/USD;0,15628000;0,15937500;0,15060000;0,15902500;1,73
2021-12-15T00:00:00+00:00;MATICHEDGE/USD;0,17460000;0,19235000;0,14962500;0,15628000;-11,72
2021-12-14T00:00:00+00:00;MATICHEDGE/USD;0,18777500;0,19480000;0,17460000;0,17460000;-7,55
2021-12-13T00:00:00+00:00;MATICHEDGE/USD;0,16740000;0,19235000;0,16675000;0,18777500;10,85
2021-12-12T00:00:00+00:00;MATICHEDGE/USD;0,16405000;0,17012500;0,16352500;0,16740000;2,0
2021-12-11T00:00:00+00:00;MATICHEDGE/USD;0,16490000;0,17145000;0,15995000;0,16405000;-0,52
2021-12-10T00:00:00+00:00;MATICHEDGE/USD;0,16585000;0,17042500;0,15180000;0,16472500;-0,68
2021-12-09T00:00:00+00:00;MATICHEDGE/USD;0,14514000;0,16819000;0,14421000;0,16585000;12,49
2021-12-08T00:00:00+00:00;MATICHEDGE/USD;0,15002000;0,15668000;0,13857000;0,14514000;-3,36
2021-12-07T00:00:00+00:00;MATICHEDGE/USD;0,15652500;0,15652500;0,14161000;0,15002000;-4,34
2021-12-06T00:00:00+00:00;MATICHEDGE/USD;0,17925000;0,20857500;0,15652500;0,15652500;-14,52
2021-12-05T00:00:00+00:00;MATICHEDGE/USD;0,17915000;0,20515000;0,16925000;0,17925000;0,06
2021-12-04T00:00:00+00:00;MATICHEDGE/USD;0,15337500;0,20847500;0,15337500;0,17915000;14,39
2021-12-03T00:00:00+00:00;MATICHEDGE/USD;0,17707500;0,18547500;0,15337500;0,15337500;-15,45
2021-12-02T00:00:00+00:00;MATICHEDGE/USD;0,19152500;0,19625000;0,17227500;0,17707500;-8,16
2021-12-01T00:00:00+00:00;MATICHEDGE/USD;0,21977500;0,22135000;0,18302500;0,19152500;-14,75
2021-11-30T00:00:00+00:00;MATICHEDGE/USD;0,21795000;0,23035000;0,21047500;0,21977500;0,83
2021-11-29T00:00:00+00:00;MATICHEDGE/USD;0,24472500;0,24680000;0,21555000;0,21795000;-12,28
2021-11-28T00:00:00+00:00;MATICHEDGE/USD;0,23310000;0,25470000;0,23305000;0,24472500;4,75
2021-11-27T00:00:00+00:00;MATICHEDGE/USD;0,23097500;0,23775000;0,23097500;0,23310000;0,91
2021-11-26T00:00:00+00:00;MATICHEDGE/USD;0,21642500;0,23322500;0,21175000;0,23097500;6,3
2021-11-25T00:00:00+00:00;MATICHEDGE/USD;0,23097500;0,23102500;0,21530000;0,21642500;-6,72
2021-11-24T00:00:00+00:00;MATICHEDGE/USD;0,23515000;0,24070000;0,23097500;0,23097500;-1,81
2021-11-23T00:00:00+00:00;MATICHEDGE/USD;0,26700000;0,26785000;0,23287500;0,23515000;-13,54
2021-11-22T00:00:00+00:00;MATICHEDGE/USD;0,26102500;0,27060000;0,25732500;0,26700000;2,24
2021-11-21T00:00:00+00:00;MATICHEDGE/USD;0,25120000;0,26175000;0,25067500;0,26175000;4,03
2021-11-20T00:00:00+00:00;MATICHEDGE/USD;0,25940000;0,26890000;0,24887500;0,25120000;-3,26
2021-11-19T00:00:00+00:00;MATICHEDGE/USD;0,27880000;0,27880000;0,25887500;0,25940000;-7,48
2021-11-18T00:00:00+00:00;MATICHEDGE/USD;0,25720000;0,28712500;0,25317500;0,27880000;7,75
