DATE/TIME;SYMBOL;OPEN;HIGH;LOW;CLOSE;EVOL % CLOSE/HIGH
2022-01-05T00:00:00+00:00;HTHEDGE/USD;228,65000000;229,65000000;227,30000000;227,40000000;-0,55
2022-01-04T00:00:00+00:00;HTHEDGE/USD;229,82500000;232,65000000;227,90000000;228,65000000;-0,51
2022-01-03T00:00:00+00:00;HTHEDGE/USD;229,07500000;232,65000000;226,60000000;229,82500000;0,33
2022-01-02T00:00:00+00:00;HTHEDGE/USD;228,37500000;232,65000000;228,27500000;229,07500000;0,31
2022-01-01T00:00:00+00:00;HTHEDGE/USD;230,47500000;232,65000000;228,10000000;228,37500000;-0,92
2021-12-31T00:00:00+00:00;HTHEDGE/USD;223,85000000;234,40000000;223,85000000;230,95000000;3,07
2021-12-30T00:00:00+00:00;HTHEDGE/USD;223,75000000;228,05000000;221,77500000;223,85000000;0,04
2021-12-29T00:00:00+00:00;HTHEDGE/USD;221,85000000;227,10000000;221,40000000;223,75000000;0,85
2021-12-28T00:00:00+00:00;HTHEDGE/USD;218,52500000;222,42500000;218,52500000;221,85000000;1,5
2021-12-27T00:00:00+00:00;HTHEDGE/USD;218,42500000;223,45000000;217,80000000;218,52500000;0,05
2021-12-26T00:00:00+00:00;HTHEDGE/USD;218,60000000;219,77500000;218,00000000;218,42500000;-0,08
2021-12-25T00:00:00+00:00;HTHEDGE/USD;232,07500000;236,12500000;217,50000000;218,60000000;-6,16
2021-12-24T00:00:00+00:00;HTHEDGE/USD;219,77500000;233,00000000;219,27500000;232,07500000;5,3
2021-12-23T00:00:00+00:00;HTHEDGE/USD;220,42500000;221,22500000;219,30000000;219,77500000;-0,3
2021-12-22T00:00:00+00:00;HTHEDGE/USD;220,22500000;223,20000000;218,87500000;220,42500000;0,09
2021-12-21T00:00:00+00:00;HTHEDGE/USD;219,27500000;224,22500000;217,67500000;220,22500000;0,43
2021-12-20T00:00:00+00:00;HTHEDGE/USD;217,77500000;220,87500000;217,67500000;219,27500000;0,68
2021-12-19T00:00:00+00:00;HTHEDGE/USD;219,92500000;223,15000000;206,05000000;217,77500000;-0,99
2021-12-18T00:00:00+00:00;HTHEDGE/USD;222,02500000;223,15000000;219,55000000;219,92500000;-0,95
2021-12-17T00:00:00+00:00;HTHEDGE/USD;224,12500000;230,90000000;220,60000000;222,02500000;-0,95
2021-12-16T00:00:00+00:00;HTHEDGE/USD;221,92500000;232,30000000;219,55000000;224,12500000;0,98
2021-12-15T00:00:00+00:00;HTHEDGE/USD;225,17500000;231,77500000;219,55000000;221,92500000;-1,46
2021-12-14T00:00:00+00:00;HTHEDGE/USD;245,52500000;245,72500000;219,42500000;225,17500000;-9,04
2021-12-13T00:00:00+00:00;HTHEDGE/USD;225,95000000;250,75000000;224,45000000;245,52500000;7,97
2021-12-12T00:00:00+00:00;HTHEDGE/USD;225,95000000;226,05000000;225,42500000;225,95000000;0,0
2021-12-11T00:00:00+00:00;HTHEDGE/USD;227,92500000;228,67500000;223,60000000;225,95000000;-0,87
2021-12-10T00:00:00+00:00;HTHEDGE/USD;228,32500000;236,87500000;222,80000000;227,92500000;-0,18
2021-12-09T00:00:00+00:00;HTHEDGE/USD;229,60000000;239,95000000;222,62500000;228,32500000;-0,56
2021-12-08T00:00:00+00:00;HTHEDGE/USD;268,05000000;272,22500000;229,15000000;229,60000000;-16,75
2021-12-07T00:00:00+00:00;HTHEDGE/USD;264,17500000;272,27500000;262,20000000;268,05000000;1,45
2021-12-06T00:00:00+00:00;HTHEDGE/USD;269,65000000;272,87500000;262,52500000;263,77500000;-2,23
2021-12-05T00:00:00+00:00;HTHEDGE/USD;272,87500000;272,87500000;267,90000000;269,65000000;-1,2
2021-12-04T00:00:00+00:00;HTHEDGE/USD;240,92500000;293,75000000;240,92500000;272,87500000;11,71
2021-12-03T00:00:00+00:00;HTHEDGE/USD;241,47500000;244,45000000;240,92500000;240,92500000;-0,23
2021-12-02T00:00:00+00:00;HTHEDGE/USD;241,40000000;250,20000000;240,92500000;241,47500000;0,03
2021-12-01T00:00:00+00:00;HTHEDGE/USD;240,92500000;244,72500000;240,92500000;241,40000000;0,2
2021-11-30T00:00:00+00:00;HTHEDGE/USD;240,92500000;240,92500000;236,40000000;240,92500000;0,0
2021-11-29T00:00:00+00:00;HTHEDGE/USD;240,92500000;240,92500000;240,60000000;240,92500000;0,0
2021-11-28T00:00:00+00:00;HTHEDGE/USD;240,92500000;241,20000000;240,92500000;240,92500000;0,0
2021-11-27T00:00:00+00:00;HTHEDGE/USD;247,80000000;248,60000000;240,92500000;240,92500000;-2,85
2021-11-26T00:00:00+00:00;HTHEDGE/USD;240,92500000;249,67500000;240,92500000;247,80000000;2,77
2021-11-25T00:00:00+00:00;HTHEDGE/USD;240,92500000;240,92500000;240,92500000;240,92500000;0,0
2021-11-24T00:00:00+00:00;HTHEDGE/USD;240,92500000;242,62500000;240,30000000;240,92500000;0,0
2021-11-23T00:00:00+00:00;HTHEDGE/USD;243,30000000;244,92500000;238,47500000;240,92500000;-0,99
2021-11-22T00:00:00+00:00;HTHEDGE/USD;235,25000000;244,17500000;232,80000000;243,30000000;3,31
2021-11-21T00:00:00+00:00;HTHEDGE/USD;244,32500000;248,17500000;230,35000000;235,25000000;-3,86
2021-11-20T00:00:00+00:00;HTHEDGE/USD;242,00000000;249,75000000;241,32500000;244,32500000;0,95
2021-11-19T00:00:00+00:00;HTHEDGE/USD;241,65000000;245,75000000;241,62500000;242,00000000;0,14
2021-11-18T00:00:00+00:00;HTHEDGE/USD;231,70000000;249,45000000;231,62500000;241,65000000;4,12
2021-11-17T00:00:00+00:00;HTHEDGE/USD;228,72500000;237,45000000;226,15000000;231,70000000;1,28
2021-11-16T00:00:00+00:00;HTHEDGE/USD;235,05000000;246,52500000;223,07500000;228,72500000;-2,77
2021-11-15T00:00:00+00:00;HTHEDGE/USD;245,10000000;246,40000000;225,47500000;235,05000000;-4,28
2021-11-14T00:00:00+00:00;HTHEDGE/USD;245,95000000;251,25000000;245,07500000;245,10000000;-0,35
2021-11-13T00:00:00+00:00;HTHEDGE/USD;249,32500000;250,70000000;244,32500000;245,95000000;-1,37
2021-11-12T00:00:00+00:00;HTHEDGE/USD;243,70000000;253,42500000;241,82500000;249,32500000;2,26
2021-11-11T00:00:00+00:00;HTHEDGE/USD;240,15000000;245,52500000;237,22500000;243,70000000;1,46
2021-11-10T00:00:00+00:00;HTHEDGE/USD;230,25000000;242,32500000;228,50000000;240,15000000;4,12
2021-11-09T00:00:00+00:00;HTHEDGE/USD;230,72500000;233,57500000;223,22500000;230,25000000;-0,21
2021-11-08T00:00:00+00:00;HTHEDGE/USD;229,95000000;236,72500000;223,10000000;230,72500000;0,34
2021-11-07T00:00:00+00:00;HTHEDGE/USD;235,05000000;237,37500000;222,00000000;229,95000000;-2,22
2021-11-06T00:00:00+00:00;HTHEDGE/USD;235,57500000;247,55000000;232,02500000;235,05000000;-0,22
2021-11-05T00:00:00+00:00;HTHEDGE/USD;234,17500000;238,32500000;226,85000000;235,57500000;0,59
2021-11-04T00:00:00+00:00;HTHEDGE/USD;214,57500000;238,10000000;213,60000000;234,17500000;8,37
2021-11-03T00:00:00+00:00;HTHEDGE/USD;221,27500000;227,97500000;212,62500000;214,57500000;-3,12
2021-11-02T00:00:00+00:00;HTHEDGE/USD;239,27500000;243,30000000;220,27500000;221,27500000;-8,13
2021-11-01T00:00:00+00:00;HTHEDGE/USD;253,10000000;262,00000000;237,50000000;239,27500000;-5,78
2021-10-31T00:00:00+00:00;HTHEDGE/USD;274,25000000;274,72500000;243,77500000;253,10000000;-8,36
2021-10-30T00:00:00+00:00;HTHEDGE/USD;264,45000000;275,87500000;264,32500000;274,25000000;3,57
2021-10-29T00:00:00+00:00;HTHEDGE/USD;263,32500000;270,12500000;256,97500000;264,32500000;0,38
2021-10-28T00:00:00+00:00;HTHEDGE/USD;279,80000000;282,65000000;255,00000000;263,32500000;-6,26
2021-10-27T00:00:00+00:00;HTHEDGE/USD;257,80000000;280,05000000;249,35000000;279,80000000;7,86
2021-10-26T00:00:00+00:00;HTHEDGE/USD;253,82500000;272,77500000;243,92500000;257,80000000;1,54
2021-10-25T00:00:00+00:00;HTHEDGE/USD;246,67500000;255,52500000;244,22500000;253,82500000;2,82
2021-10-24T00:00:00+00:00;HTHEDGE/USD;251,17500000;256,05000000;244,22500000;246,67500000;-1,82
2021-10-23T00:00:00+00:00;HTHEDGE/USD;240,90000000;255,60000000;239,17500000;251,17500000;4,09
2021-10-22T00:00:00+00:00;HTHEDGE/USD;286,87500000;287,77500000;235,62500000;240,90000000;-19,08
2021-10-21T00:00:00+00:00;HTHEDGE/USD;272,72500000;296,92500000;272,35000000;286,87500000;4,93
2021-10-20T00:00:00+00:00;HTHEDGE/USD;336,60000000;337,50000000;271,10000000;272,72500000;-23,42
2021-10-19T00:00:00+00:00;HTHEDGE/USD;348,75000000;352,30000000;328,15000000;336,60000000;-3,61
2021-10-18T00:00:00+00:00;HTHEDGE/USD;354,95000000;358,60000000;341,40000000;348,75000000;-1,78
2021-10-17T00:00:00+00:00;HTHEDGE/USD;347,85000000;360,55000000;347,75000000;354,95000000;2,0
2021-10-16T00:00:00+00:00;HTHEDGE/USD;351,95000000;355,55000000;341,90000000;347,85000000;-1,18
2021-10-15T00:00:00+00:00;HTHEDGE/USD;353,05000000;363,05000000;345,25000000;351,95000000;-0,31
2021-10-14T00:00:00+00:00;HTHEDGE/USD;355,50000000;361,60000000;348,50000000;353,05000000;-0,69
2021-10-13T00:00:00+00:00;HTHEDGE/USD;362,95000000;368,70000000;351,30000000;355,50000000;-2,1
2021-10-12T00:00:00+00:00;HTHEDGE/USD;352,25000000;369,60000000;351,65000000;362,95000000;2,95
2021-10-11T00:00:00+00:00;HTHEDGE/USD;349,85000000;354,90000000;336,25000000;352,25000000;0,68
2021-10-10T00:00:00+00:00;HTHEDGE/USD;341,45000000;350,10000000;332,30000000;349,85000000;2,4
2021-10-09T00:00:00+00:00;HTHEDGE/USD;340,10000000;342,40000000;336,55000000;341,45000000;0,4
2021-10-08T00:00:00+00:00;HTHEDGE/USD;335,65000000;342,25000000;333,45000000;340,10000000;1,31
2021-10-07T00:00:00+00:00;HTHEDGE/USD;317,00000000;338,20000000;317,00000000;335,65000000;5,56
2021-10-06T00:00:00+00:00;HTHEDGE/USD;329,50000000;345,05000000;296,25000000;317,00000000;-3,94
2021-10-05T00:00:00+00:00;HTHEDGE/USD;327,80000000;335,75000000;324,95000000;329,50000000;0,52
2021-10-04T00:00:00+00:00;HTHEDGE/USD;325,55000000;337,95000000;322,80000000;327,80000000;0,69
2021-10-03T00:00:00+00:00;HTHEDGE/USD;318,65000000;340,80000000;317,40000000;325,55000000;2,12
2021-10-02T00:00:00+00:00;HTHEDGE/USD;302,70000000;318,70000000;301,05000000;318,65000000;5,01
2021-10-01T00:00:00+00:00;HTHEDGE/USD;327,25000000;330,95000000;302,10000000;302,70000000;-8,11
2021-09-30T00:00:00+00:00;HTHEDGE/USD;338,60000000;341,20000000;321,30000000;327,25000000;-3,47
2021-09-29T00:00:00+00:00;HTHEDGE/USD;358,55000000;358,80000000;336,10000000;340,25000000;-5,38
2021-09-28T00:00:00+00:00;HTHEDGE/USD;363,90000000;364,25000000;324,60000000;358,55000000;-1,49
2021-09-27T00:00:00+00:00;HTHEDGE/USD;380,10000000;389,30000000;335,00000000;363,90000000;-4,45
2021-09-26T00:00:00+00:00;HTHEDGE/USD;311,82500000;416,32500000;311,65000000;380,10000000;17,96
2021-09-25T00:00:00+00:00;HTHEDGE/USD;297,05000000;319,20000000;294,42500000;311,82500000;4,74
2021-09-24T00:00:00+00:00;HTHEDGE/USD;240,15000000;300,75000000;239,85000000;297,05000000;19,16
2021-09-23T00:00:00+00:00;HTHEDGE/USD;240,25000000;247,20000000;237,50000000;240,15000000;-0,04
2021-09-22T00:00:00+00:00;HTHEDGE/USD;264,82500000;265,02500000;240,15000000;240,25000000;-10,23
2021-09-21T00:00:00+00:00;HTHEDGE/USD;255,92500000;272,37500000;242,60000000;264,82500000;3,36
2021-09-20T00:00:00+00:00;HTHEDGE/USD;220,22500000;257,95000000;219,82500000;255,92500000;13,95
2021-09-19T00:00:00+00:00;HTHEDGE/USD;215,72500000;222,10000000;214,52500000;220,22500000;2,04
2021-09-18T00:00:00+00:00;HTHEDGE/USD;217,00000000;220,67500000;211,92500000;215,72500000;-0,59
2021-09-17T00:00:00+00:00;HTHEDGE/USD;214,97500000;221,00000000;212,02500000;217,00000000;0,93
2021-09-16T00:00:00+00:00;HTHEDGE/USD;210,57500000;216,62500000;205,45000000;214,97500000;2,05
2021-09-15T00:00:00+00:00;HTHEDGE/USD;215,75000000;219,97500000;209,82500000;210,57500000;-2,46
2021-09-14T00:00:00+00:00;HTHEDGE/USD;221,70000000;222,17500000;215,00000000;215,75000000;-2,76
2021-09-13T00:00:00+00:00;HTHEDGE/USD;214,97500000;227,12500000;213,42500000;221,70000000;3,03
2021-09-12T00:00:00+00:00;HTHEDGE/USD;221,45000000;223,32500000;213,65000000;214,97500000;-3,01
2021-09-11T00:00:00+00:00;HTHEDGE/USD;225,45000000;226,97500000;217,65000000;221,45000000;-1,81
2021-09-10T00:00:00+00:00;HTHEDGE/USD;214,55000000;228,35000000;211,10000000;225,45000000;4,83
2021-09-09T00:00:00+00:00;HTHEDGE/USD;217,15000000;221,02500000;213,40000000;214,55000000;-1,21
2021-09-08T00:00:00+00:00;HTHEDGE/USD;221,42500000;232,45000000;216,27500000;217,15000000;-1,97
2021-09-07T00:00:00+00:00;HTHEDGE/USD;187,92500000;228,50000000;186,27500000;221,42500000;15,13
2021-09-06T00:00:00+00:00;HTHEDGE/USD;200,02500000;204,52500000;183,72500000;187,92500000;-6,44
2021-09-05T00:00:00+00:00;HTHEDGE/USD;211,92500000;214,92500000;199,75000000;200,02500000;-5,95
2021-09-04T00:00:00+00:00;HTHEDGE/USD;212,27500000;215,10000000;208,97500000;211,92500000;-0,17
