DATE/TIME;SYMBOL;OPEN;HIGH;LOW;CLOSE;EVOL % CLOSE/HIGH
2022-01-05T00:00:00+00:00;ASDBEAR/USD;0,00000081;0,00000082;0,00000081;0,00000081;0,0
2022-01-04T00:00:00+00:00;ASDBEAR/USD;0,00000082;0,00000083;0,00000081;0,00000081;-1,23
2022-01-03T00:00:00+00:00;ASDBEAR/USD;0,00000079;0,00000083;0,00000079;0,00000082;3,66
2022-01-02T00:00:00+00:00;ASDBEAR/USD;0,00000081;0,00000082;0,00000079;0,00000079;-2,53
2022-01-01T00:00:00+00:00;ASDBEAR/USD;0,00000084;0,00000084;0,00000081;0,00000081;-3,7
2021-12-31T00:00:00+00:00;ASDBEAR/USD;0,00000080;0,00000081;0,00000080;0,00000081;1,23
2021-12-30T00:00:00+00:00;ASDBEAR/USD;0,00000102;0,00000104;0,00000079;0,00000080;-27,5
2021-12-29T00:00:00+00:00;ASDBEAR/USD;0,00000098;0,00000102;0,00000097;0,00000102;3,92
2021-12-28T00:00:00+00:00;ASDBEAR/USD;0,00000095;0,00000098;0,00000095;0,00000098;3,06
2021-12-27T00:00:00+00:00;ASDBEAR/USD;0,00000092;0,00000095;0,00000092;0,00000095;3,16
2021-12-26T00:00:00+00:00;ASDBEAR/USD;0,00000094;0,00000095;0,00000092;0,00000092;-2,17
2021-12-25T00:00:00+00:00;ASDBEAR/USD;0,00000092;0,00000094;0,00000090;0,00000094;2,13
2021-12-24T00:00:00+00:00;ASDBEAR/USD;0,00000091;0,00000092;0,00000089;0,00000092;1,09
2021-12-23T00:00:00+00:00;ASDBEAR/USD;0,00000096;0,00000096;0,00000091;0,00000091;-5,49
2021-12-22T00:00:00+00:00;ASDBEAR/USD;0,00000098;0,00000099;0,00000095;0,00000096;-2,08
2021-12-21T00:00:00+00:00;ASDBEAR/USD;0,00000108;0,00000108;0,00000098;0,00000098;-10,2
2021-12-20T00:00:00+00:00;ASDBEAR/USD;0,00000107;0,00000110;0,00000106;0,00000108;0,93
2021-12-19T00:00:00+00:00;ASDBEAR/USD;0,00000110;0,00000110;0,00000107;0,00000107;-2,8
2021-12-18T00:00:00+00:00;ASDBEAR/USD;0,00000110;0,00000110;0,00000108;0,00000110;0,0
2021-12-17T00:00:00+00:00;ASDBEAR/USD;0,00000108;0,00000112;0,00000107;0,00000110;1,82
2021-12-16T00:00:00+00:00;ASDBEAR/USD;0,00000112;0,00000112;0,00000107;0,00000108;-3,7
2021-12-15T00:00:00+00:00;ASDBEAR/USD;0,00000108;0,00000114;0,00000108;0,00000112;3,57
2021-12-14T00:00:00+00:00;ASDBEAR/USD;0,00000107;0,00000112;0,00000106;0,00000108;0,93
2021-12-13T00:00:00+00:00;ASDBEAR/USD;0,00000101;0,00000110;0,00000101;0,00000107;5,61
2021-12-12T00:00:00+00:00;ASDBEAR/USD;0,00000085;0,00000106;0,00000085;0,00000101;15,84
2021-12-11T00:00:00+00:00;ASDBEAR/USD;0,00000086;0,00000086;0,00000083;0,00000085;-1,18
2021-12-10T00:00:00+00:00;ASDBEAR/USD;0,00000086;0,00000086;0,00000085;0,00000086;0,0
