DATE/TIME;SYMBOL;OPEN;HIGH;LOW;CLOSE;EVOL % CLOSE/HIGH
2022-01-05T00:00:00+00:00;USDT/USD;0,99990000;1,00000000;0,99990000;1,00000000;0,01
2022-01-04T00:00:00+00:00;USDT/USD;1,00000000;1,00010000;0,99990000;0,99990000;-0,01
2022-01-03T00:00:00+00:00;USDT/USD;1,00000000;1,00010000;0,99980000;1,00000000;0,0
2022-01-02T00:00:00+00:00;USDT/USD;1,00010000;1,00010000;1,00000000;1,00010000;0,0
2022-01-01T00:00:00+00:00;USDT/USD;1,00010000;1,00010000;1,00000000;1,00010000;0,0
2021-12-31T00:00:00+00:00;USDT/USD;1,00020000;1,00020000;1,00000000;1,00000000;-0,02
2021-12-30T00:00:00+00:00;USDT/USD;1,00020000;1,00020000;1,00010000;1,00020000;0,0
2021-12-29T00:00:00+00:00;USDT/USD;1,00020000;1,00020000;1,00000000;1,00020000;0,0
2021-12-28T00:00:00+00:00;USDT/USD;1,00040000;1,00040000;0,99990000;1,00020000;-0,02
2021-12-27T00:00:00+00:00;USDT/USD;1,00050000;1,00050000;1,00030000;1,00040000;-0,01
2021-12-26T00:00:00+00:00;USDT/USD;1,00050000;1,00050000;1,00040000;1,00050000;0,0
2021-12-25T00:00:00+00:00;USDT/USD;1,00040000;1,00050000;1,00030000;1,00050000;0,01
2021-12-24T00:00:00+00:00;USDT/USD;1,00040000;1,00040000;1,00020000;1,00040000;0,0
2021-12-23T00:00:00+00:00;USDT/USD;1,00040000;1,00040000;1,00030000;1,00040000;0,0
2021-12-22T00:00:00+00:00;USDT/USD;1,00040000;1,00040000;1,00030000;1,00040000;0,0
2021-12-21T00:00:00+00:00;USDT/USD;1,00040000;1,00040000;1,00030000;1,00040000;0,0
2021-12-20T00:00:00+00:00;USDT/USD;1,00040000;1,00040000;1,00020000;1,00030000;-0,01
2021-12-19T00:00:00+00:00;USDT/USD;1,00040000;1,00040000;1,00030000;1,00040000;0,0
2021-12-18T00:00:00+00:00;USDT/USD;1,00040000;1,00040000;1,00030000;1,00040000;0,0
2021-12-17T00:00:00+00:00;USDT/USD;1,00030000;1,00050000;1,00020000;1,00040000;0,01
2021-12-16T00:00:00+00:00;USDT/USD;1,00060000;1,00090000;1,00010000;1,00030000;-0,03
2021-12-15T00:00:00+00:00;USDT/USD;1,00050000;1,00070000;1,00040000;1,00060000;0,01
2021-12-14T00:00:00+00:00;USDT/USD;1,00050000;1,00060000;1,00030000;1,00050000;0,0
2021-12-13T00:00:00+00:00;USDT/USD;1,00070000;1,00070000;1,00020000;1,00050000;-0,02
2021-12-12T00:00:00+00:00;USDT/USD;1,00060000;1,00070000;1,00050000;1,00070000;0,01
2021-12-11T00:00:00+00:00;USDT/USD;1,00040000;1,00080000;1,00040000;1,00060000;0,02
