Timestamp,Open,High,Low,Close,Volume
2020-12-10 00:00:00,10.0,11.072,9.418,10.414,10343.71
2020-12-11 00:00:00,10.414,13.376,10.414,12.867,38537.14
2020-12-12 00:00:00,12.841,12.841,9.676,10.413,33532.52
2020-12-13 00:00:00,10.413,10.504,7.808,7.9,130709.94
2020-12-14 00:00:00,7.9,9.17,6.409,6.63,162006.27
2020-12-15 00:00:00,6.63,6.63,4.881,5.23,366548.83
2020-12-16 00:00:00,5.241,5.765,3.801,4.249,588531.49
2020-12-17 00:00:00,4.218,5.172,3.767,4.945,257888.74
2020-12-18 00:00:00,5.0,5.327,4.117,4.288,166855.9
2020-12-19 00:00:00,4.276,4.782,3.366,3.984,251135.78
2020-12-20 00:00:00,3.989,4.686,3.757,4.542,149869.61
2020-12-21 00:00:00,4.539,5.547,4.24,5.27,230391.72
2020-12-22 00:00:00,5.2,6.372,3.824,3.98,206631.22
2020-12-23 00:00:00,3.979,15.101,0.97,2.89,657745.37
2020-12-24 00:00:00,2.887,3.522,1.72,1.766,906103.95
2020-12-25 00:00:00,1.737,2.019,1.631,1.789,705964.79
2020-12-26 00:00:00,1.785,2.104,1.771,1.99,370084.34
2020-12-27 00:00:00,1.988,2.137,1.442,1.61,619674.79
2020-12-28 00:00:00,1.598,1.639,1.234,1.541,835442.02
2020-12-29 00:00:00,1.543,1.915,1.458,1.658,603948.41
2020-12-30 00:00:00,1.682,1.872,1.32,1.446,435653.34
2020-12-31 00:00:00,1.446,1.563,1.003,1.03,1714544.48
2021-01-01 00:00:00,1.042,1.077,0.8,0.801,1845235.62
2021-01-02 00:00:00,0.801,0.93,0.762,0.829,2514667.69
2021-01-03 00:00:00,0.83,1.001,0.617,0.661,2263016.92
2021-01-04 00:00:00,0.659,0.752,0.44,0.523,5776262.26
2021-01-05 00:00:00,0.524,0.687,0.413,0.445,5983480.1
2021-01-06 00:00:00,0.446,0.525,0.392,0.441,2876718.85
2021-01-07 00:00:00,0.446,0.544,0.281,0.317,4314250.46
2021-01-08 00:00:00,0.312,0.462,0.195,0.203,24502227.53
2021-01-09 00:00:00,0.202,0.202,0.136,0.161,24754285.64
2021-01-10 00:00:00,0.16,0.227,0.143,0.17,16258971.85
2021-01-11 00:00:00,0.17,0.344,0.158,0.193,28224191.14
2021-01-12 00:00:00,0.195,0.227,0.105,0.129,51538207.22
2021-01-13 00:00:00,0.129,0.148,0.07,0.072,74347779.69
2021-01-14 00:00:00,0.071,0.076,0.0527,0.0557,61789222.31
2021-01-15 00:00:00,0.055,0.05939,0.03225,0.03835,139900037.98
2021-01-16 00:00:00,0.038,0.043,0.02412,0.0272,68150720.27
2021-01-17 00:00:00,0.02752,0.02952,0.02218,0.02777,88454954.02
2021-01-18 00:00:00,0.02736,0.02923,0.02242,0.024,67425867.19
2021-01-19 00:00:00,0.02376,0.03554,0.02217,0.03131,62258413.24
2021-01-20 00:00:00,0.03158,0.03749,0.0222,0.02241,152198078.61
2021-01-21 00:00:00,0.02224,0.04393,0.022,0.0396,94779800.28
2021-01-22 00:00:00,0.0395,0.04769,0.02011,0.02227,153520143.31
2021-01-23 00:00:00,0.02227,0.02337,0.0172,0.0195,139036827.77
2021-01-24 00:00:00,0.01945,0.02006,0.01132,0.01229,225929233.54
2021-01-25 00:00:00,0.01206,0.01244,0.00423,0.0098,652972208.26
2021-01-26 00:00:00,0.0098,0.01231,0.00735,0.0078,516291866.74
2021-01-27 00:00:00,0.00785,0.01165,0.00772,0.01124,361454221.05
2021-01-28 00:00:00,0.01124,0.01181,0.00611,0.00695,381647869.02
2021-01-29 00:00:00,0.00695,0.00784,0.0052,0.00526,343518453.93
2021-01-30 00:00:00,0.00534,0.00638,0.00342,0.00344,934355648.12
2021-01-31 00:00:00,0.00341,0.00361,0.00245,0.00318,1020040844.02
2021-02-01 00:00:00,0.0032,0.00359,0.001625,0.001637,1438574692.1
2021-02-02 00:00:00,0.001646,0.001797,0.00137,0.00164,1910771343.24
2021-02-03 00:00:00,0.001625,0.0017,0.00106,0.001169,1811078700.63
2021-02-04 00:00:00,0.001153,0.00119,0.000752,0.000976,1844472469.91
2021-02-05 00:00:00,0.000981,0.001097,0.000914,0.001052,873665969.75
2021-02-06 00:00:00,0.001061,0.001369,0.00097,0.001124,1734476759.65
2021-02-07 00:00:00,0.001128,0.00168,0.00109,0.001205,1260871131.29
2021-02-08 00:00:00,0.001214,0.001355,0.000822,0.000918,1145472898.95
2021-02-09 00:00:00,0.000918,0.001002,0.000814,0.000918,617250456.89
2021-02-10 00:00:00,0.000923,0.001005,0.000715,0.00085,1395337920.21
2021-02-11 00:00:00,0.00085,0.00098,0.000519,0.000593,2494083683.63
2021-02-12 00:00:00,0.0006,0.000745,0.000556,0.000631,2753796040.03
2021-02-13 00:00:00,0.000633,0.000724,0.000563,0.00069,2833374934.16
2021-02-14 00:00:00,0.000688,0.000826,0.000654,0.000815,1910130791.59
2021-02-15 00:00:00,0.000811,0.0012,0.000396,0.000444,20016751304.25
2021-02-16 00:00:00,0.000442,0.00058,0.000399,0.000494,14091284353.23
2021-02-17 00:00:00,0.000493,0.00065,0.000439,0.000519,7413687638.52
2021-02-18 00:00:00,0.000515,0.000589,0.00045,0.00056,3296443959.07
2021-02-19 00:00:00,0.000559,0.000745,0.00045,0.00067,5247571827.48
2021-02-20 00:00:00,0.00067,0.00069,0.000275,0.000286,15867288600.89
2021-02-21 00:00:00,0.000286,0.000339,0.000246,0.000322,7285014732.61
