Timestamp,Open,High,Low,Close,Volume
2021-09-09 00:00:00,1.0711,1.37,0.9,0.929,9014951.2
2021-09-10 00:00:00,0.929,1.0,0.7722,0.8145,7664051.3
2021-09-11 00:00:00,0.8146,1.1766,0.8,1.0235,29888985.5
2021-09-12 00:00:00,1.0277,1.3599,0.9899,1.0452,41621961.4
2021-09-13 00:00:00,1.0448,1.06,0.9081,0.9196,11802535.7
2021-09-14 00:00:00,0.9196,1.1743,0.9107,1.0145,14897223.4
2021-09-15 00:00:00,1.0145,1.0346,0.9487,0.982,9098105.5
2021-09-16 00:00:00,0.9837,1.015,0.8832,0.9249,7148515.2
2021-09-17 00:00:00,0.9238,1.08,0.84,0.9755,19752607.1
2021-09-18 00:00:00,0.9762,1.149,0.9371,0.9511,27874545.6
2021-09-19 00:00:00,0.9484,0.9703,0.9057,0.9184,4545135.0
2021-09-20 00:00:00,0.9195,0.9198,0.7601,0.7849,6057837.5
2021-09-21 00:00:00,0.7816,0.8436,0.6672,0.6881,5284947.3
2021-09-22 00:00:00,0.6856,0.92,0.6805,0.8314,8107049.6
2021-09-23 00:00:00,0.8306,0.899,0.8022,0.8468,7489219.6
2021-09-24 00:00:00,0.8468,0.8567,0.7023,0.7632,6044262.2
2021-09-25 00:00:00,0.7665,0.8192,0.731,0.749,4345393.9
2021-09-26 00:00:00,0.749,0.9044,0.6753,0.7706,11069194.8
2021-09-27 00:00:00,0.7694,0.8887,0.7535,0.779,14247515.6
2021-09-28 00:00:00,0.7783,0.8242,0.7321,0.739,3323524.9
2021-09-29 00:00:00,0.7389,0.962,0.7351,0.9077,23995862.1
2021-09-30 00:00:00,0.908,1.04,0.8501,0.8991,24555431.9
2021-10-01 00:00:00,0.8976,0.9422,0.8545,0.9158,8500633.4
2021-10-02 00:00:00,0.9158,0.96,0.881,0.8891,7164913.8
2021-10-03 00:00:00,0.8891,0.945,0.864,0.8888,5309831.4
2021-10-04 00:00:00,0.889,0.9033,0.8332,0.8565,4672372.4
2021-10-05 00:00:00,0.8568,0.8985,0.8229,0.868,5376495.0
2021-10-06 00:00:00,0.868,0.8746,0.8071,0.8565,4144002.1
2021-10-07 00:00:00,0.8561,0.8569,0.8125,0.8309,3406417.2
2021-10-08 00:00:00,0.8301,0.99,0.8261,0.8461,12434635.7
2021-10-09 00:00:00,0.8461,0.8981,0.8442,0.8671,4328751.7
2021-10-10 00:00:00,0.8671,1.42,0.8563,1.3091,131863231.9
2021-10-11 00:00:00,1.3091,1.3091,0.9945,1.0479,30788058.3
2021-10-12 00:00:00,1.0466,1.0574,0.9225,0.9793,12168234.1
2021-10-13 00:00:00,0.9792,1.1777,0.978,1.0601,21908078.8
2021-10-14 00:00:00,1.0613,1.1358,1.0119,1.0159,7910068.1
2021-10-15 00:00:00,1.0149,1.0483,0.9693,1.02,6913505.4
2021-10-16 00:00:00,1.0188,1.06,0.9982,1.0005,5266042.9
2021-10-17 00:00:00,1.0018,1.2673,0.9953,1.0273,23902479.6
2021-10-18 00:00:00,1.0273,1.0944,1.001,1.0306,4714179.6
2021-10-19 00:00:00,1.0305,1.155,1.02,1.1288,13548145.2
2021-10-20 00:00:00,1.1316,1.1898,1.0879,1.1091,8011211.6
2021-10-21 00:00:00,1.1079,1.128,1.05,1.0591,4192571.2
2021-10-22 00:00:00,1.0603,1.125,1.0595,1.0831,3751569.4
2021-10-23 00:00:00,1.0833,1.111,1.0675,1.081,2437624.7
2021-10-24 00:00:00,1.0815,1.1,1.0271,1.0586,3433175.3
2021-10-25 00:00:00,1.0584,1.097,1.0492,1.0647,2841854.2
2021-10-26 00:00:00,1.0641,1.085,1.02,1.031,5618423.1
2021-10-27 00:00:00,1.031,1.0469,0.8978,0.9076,6248034.0
2021-10-28 00:00:00,0.9074,0.9603,0.8798,0.921,5359014.9
2021-10-29 00:00:00,0.9222,1.03,0.9139,0.9595,7411873.2
2021-10-30 00:00:00,0.9599,1.03,0.9455,0.9728,7452461.7
2021-10-31 00:00:00,0.9726,1.0285,0.9558,0.982,7131826.6
2021-11-01 00:00:00,0.9804,0.9948,0.9481,0.9714,3630155.4
2021-11-02 00:00:00,0.971,1.0776,0.9526,1.0494,7021031.9
2021-11-03 00:00:00,1.0486,1.2456,1.0145,1.0187,16871368.3
2021-11-04 00:00:00,1.0191,1.0505,0.9701,0.9911,6618487.9
2021-11-05 00:00:00,0.9911,1.0245,0.948,0.9732,4461487.5
2021-11-06 00:00:00,0.9717,1.0118,0.9295,0.9758,4410934.1
2021-11-07 00:00:00,0.9768,1.065,0.9608,1.009,7926859.0
2021-11-08 00:00:00,1.0087,1.0525,0.9825,1.0129,4110645.5
2021-11-09 00:00:00,1.0132,1.0696,1.0022,1.0302,5617376.9
2021-11-10 00:00:00,1.0312,1.058,0.9317,0.9431,5508159.0
2021-11-11 00:00:00,0.9413,1.0031,0.936,0.9772,2830621.5
2021-11-12 00:00:00,0.9771,1.03,0.959,0.9912,4900869.7
2021-11-13 00:00:00,0.9914,1.02,0.9822,1.0006,2408776.1
2021-11-14 00:00:00,1.0002,1.147,0.9957,1.0567,13345595.3
2021-11-15 00:00:00,1.0569,1.0717,1.0048,1.0175,4737982.2
2021-11-16 00:00:00,1.0152,1.0152,0.898,0.9083,5141439.6
2021-11-17 00:00:00,0.9075,0.98,0.8657,0.9287,5088632.4
2021-11-18 00:00:00,0.929,0.968,0.8415,0.8843,4227231.2
2021-11-19 00:00:00,0.8844,0.98,0.8663,0.9492,5853184.4
2021-11-20 00:00:00,0.9499,1.052,0.913,1.0229,8504290.6
2021-11-21 00:00:00,1.0246,1.0927,0.9577,0.9602,7950565.8
2021-11-22 00:00:00,0.9613,0.991,0.9323,0.9431,5043474.1
2021-11-23 00:00:00,0.9431,0.9747,0.9207,0.9516,4038960.9
2021-11-24 00:00:00,0.9501,0.9789,0.8846,0.9065,5532252.1
2021-11-25 00:00:00,0.9059,0.9496,0.8986,0.9396,3700453.3
2021-11-26 00:00:00,0.9392,0.9439,0.821,0.8518,5026545.2
2021-11-27 00:00:00,0.8529,0.9196,0.81,0.8761,4686061.8
2021-11-28 00:00:00,0.876,0.8767,0.81,0.8647,3265883.7
2021-11-29 00:00:00,0.867,0.95,0.8511,0.8901,8057582.3
2021-11-30 00:00:00,0.8901,0.8977,0.8571,0.8748,3651413.0
2021-12-01 00:00:00,0.8753,0.8886,0.8409,0.8586,3550288.1
2021-12-02 00:00:00,0.8583,0.9564,0.83,0.8902,7989746.0
2021-12-03 00:00:00,0.8903,0.9484,0.8623,0.9101,9170703.4
2021-12-04 00:00:00,0.9085,0.9547,0.6205,0.802,14954004.3
2021-12-05 00:00:00,0.8024,1.085,0.7564,0.913,42189581.6
2021-12-06 00:00:00,0.9132,1.3,0.8891,0.9547,92069718.5
2021-12-07 00:00:00,0.954,1.0496,0.8851,0.9069,14932334.7
2021-12-08 00:00:00,0.9059,0.9059,0.8266,0.8813,9628584.2
2021-12-09 00:00:00,0.8807,0.897,0.8113,0.832,7117113.6
2021-12-10 00:00:00,0.8315,0.869,0.7934,0.8008,5038606.4
2021-12-11 00:00:00,0.8003,0.89,0.7832,0.854,5286440.0
2021-12-12 00:00:00,0.8531,0.8677,0.8231,0.8375,3328088.4
2021-12-13 00:00:00,0.8376,0.8414,0.7201,0.7335,4032772.1
2021-12-14 00:00:00,0.7332,0.7717,0.7025,0.753,3851545.3
2021-12-15 00:00:00,0.7519,0.82,0.721,0.792,5807523.2
2021-12-16 00:00:00,0.7923,0.8077,0.7466,0.7482,3055475.7
2021-12-17 00:00:00,0.7486,0.7915,0.7,0.7374,5268017.4
2021-12-18 00:00:00,0.736,0.7844,0.7049,0.7444,4458617.5
2021-12-19 00:00:00,0.7433,0.7628,0.7296,0.7408,2666569.1
2021-12-20 00:00:00,0.7415,0.7421,0.692,0.727,2908109.7
2021-12-21 00:00:00,0.7282,0.879,0.7206,0.7618,14447692.4
2021-12-22 00:00:00,0.761,0.8368,0.7515,0.7967,5361803.7
2021-12-23 00:00:00,0.7977,0.869,0.7694,0.8562,7379550.0
2021-12-24 00:00:00,0.8579,0.93,0.815,0.8979,8741110.5
