Timestamp,Open,High,Low,Close,Volume
2023-03-24 00:00:00,0.06446,0.0717,0.03201,0.06728,18550742.0
2023-03-25 00:00:00,0.06727,0.07745,0.06685,0.07121,84648001.0
2023-03-26 00:00:00,0.0714,0.0714,0.0678,0.06971,11211178.0
2023-03-27 00:00:00,0.06956,0.06966,0.06367,0.06549,7530789.0
2023-03-28 00:00:00,0.06557,0.06766,0.063,0.06669,6597853.0
2023-03-29 00:00:00,0.0666,0.0681,0.06464,0.06776,9637141.0
2023-03-30 00:00:00,0.06807,0.06825,0.06435,0.06528,6484841.0
2023-03-31 00:00:00,0.06527,0.06634,0.06362,0.06608,4831681.0
2023-04-01 00:00:00,0.06609,0.06971,0.06386,0.066,4289169.0
2023-04-02 00:00:00,0.066,0.066,0.06408,0.06476,2151296.0
2023-04-03 00:00:00,0.06448,0.06678,0.06287,0.06386,3819760.0
2023-04-04 00:00:00,0.06397,0.06487,0.06337,0.06442,3836559.0
2023-04-05 00:00:00,0.06442,0.06592,0.06401,0.06582,5706195.0
2023-04-06 00:00:00,0.0659,0.07073,0.06517,0.06662,19926704.0
2023-04-07 00:00:00,0.06662,0.06666,0.06358,0.06474,3440327.0
2023-04-08 00:00:00,0.06476,0.06677,0.06449,0.06534,7467993.0
2023-04-09 00:00:00,0.06517,0.06528,0.06312,0.06454,4093722.0
2023-04-10 00:00:00,0.06446,0.06795,0.06343,0.06581,10176540.0
2023-04-11 00:00:00,0.06573,0.06702,0.06537,0.06659,6416624.0
2023-04-12 00:00:00,0.06667,0.06695,0.06311,0.06355,15503341.0
2023-04-13 00:00:00,0.06363,0.06555,0.06295,0.06521,5469714.0
2023-04-14 00:00:00,0.06513,0.06619,0.06452,0.06597,4536476.0
2023-04-15 00:00:00,0.06599,0.07,0.0658,0.06664,20665362.0
2023-04-16 00:00:00,0.06654,0.06747,0.06531,0.06683,10649948.0
2023-04-17 00:00:00,0.06689,0.0669,0.06491,0.06527,6590859.0
2023-04-18 00:00:00,0.06532,0.0679,0.06532,0.06676,17804290.0
2023-04-19 00:00:00,0.06681,0.06695,0.05997,0.0609,10899094.0
2023-04-20 00:00:00,0.06086,0.06296,0.05992,0.06184,7885477.0
2023-04-21 00:00:00,0.06196,0.0723,0.06094,0.06477,152268173.0
2023-04-22 00:00:00,0.06476,0.06476,0.06104,0.06291,13815620.0
2023-04-23 00:00:00,0.06297,0.06313,0.06049,0.06146,6288779.0
2023-04-24 00:00:00,0.06141,0.06361,0.05894,0.05976,6807121.0
2023-04-25 00:00:00,0.05973,0.06007,0.0569,0.05962,7932699.0
2023-04-26 00:00:00,0.0595,0.06086,0.056,0.05783,10310755.0
2023-04-27 00:00:00,0.05784,0.05935,0.05718,0.05881,5859011.0
2023-04-28 00:00:00,0.05882,0.061,0.05813,0.05888,7175940.0
2023-04-29 00:00:00,0.05906,0.06466,0.05905,0.06053,30112144.0
2023-04-30 00:00:00,0.06046,0.06046,0.05869,0.05879,5649969.0
2023-05-01 00:00:00,0.05885,0.06005,0.05677,0.05707,4809397.0
2023-05-02 00:00:00,0.05714,0.05785,0.05626,0.05749,4240624.0
2023-05-03 00:00:00,0.05742,0.05763,0.05501,0.05694,5755948.0
2023-05-04 00:00:00,0.05696,0.0579,0.05598,0.05659,5487756.0
2023-05-05 00:00:00,0.05665,0.058,0.0561,0.05747,4919760.0
2023-05-06 00:00:00,0.05742,0.05797,0.05553,0.05632,2704182.0
2023-05-07 00:00:00,0.05634,0.058,0.0559,0.0559,2309586.0
2023-05-08 00:00:00,0.0559,0.05607,0.04199,0.05239,5129257.0
2023-05-09 00:00:00,0.05241,0.05338,0.05187,0.05289,2552096.0
2023-05-10 00:00:00,0.05293,0.0577,0.05268,0.05406,16421296.0
2023-05-11 00:00:00,0.05399,0.05716,0.05355,0.05464,8944999.0
2023-05-12 00:00:00,0.0546,0.05461,0.0503,0.05258,5584934.0
2023-05-13 00:00:00,0.05263,0.05263,0.0514,0.05164,1753766.0
2023-05-14 00:00:00,0.05151,0.05195,0.05114,0.05173,846123.0
2023-05-15 00:00:00,0.0519,0.05242,0.05122,0.05198,895536.0
2023-05-16 00:00:00,0.05211,0.0522,0.05122,0.05193,1706798.0
2023-05-17 00:00:00,0.0519,0.05255,0.05109,0.05223,1485298.0
2023-05-18 00:00:00,0.05229,0.0526,0.0509,0.05167,1388012.0
2023-05-19 00:00:00,0.05176,0.05209,0.05148,0.05199,901653.0
2023-05-20 00:00:00,0.05193,0.05202,0.05072,0.05185,1516517.0
2023-05-21 00:00:00,0.05194,0.05207,0.05064,0.0507,1203263.0
2023-05-22 00:00:00,0.05063,0.0509,0.04835,0.05004,4361544.0
2023-05-23 00:00:00,0.05004,0.05271,0.04977,0.05,9150465.0
2023-05-24 00:00:00,0.05006,0.05084,0.04656,0.04746,9100462.0
2023-05-25 00:00:00,0.04747,0.0482,0.04627,0.04713,4814977.0
2023-05-26 00:00:00,0.04707,0.04773,0.0464,0.04717,3788534.0
2023-05-27 00:00:00,0.04717,0.04785,0.04691,0.0476,2233228.0
2023-05-28 00:00:00,0.04756,0.04913,0.04734,0.04892,2053350.0
2023-05-29 00:00:00,0.04898,0.04966,0.04812,0.04844,2748112.0
2023-05-30 00:00:00,0.04835,0.04856,0.04791,0.04809,2803348.0
2023-05-31 00:00:00,0.04802,0.04817,0.04622,0.04666,2146712.0
2023-06-01 00:00:00,0.04668,0.04765,0.04597,0.04628,2557986.0
2023-06-02 00:00:00,0.04643,0.0502,0.04613,0.04737,4219533.0
2023-06-03 00:00:00,0.04731,0.04777,0.04641,0.04726,2542191.0
2023-06-04 00:00:00,0.04729,0.05345,0.04729,0.04898,62566297.0
2023-06-05 00:00:00,0.04898,0.04996,0.04323,0.04446,10732325.0
2023-06-06 00:00:00,0.04442,0.04685,0.04286,0.04573,8216226.0
2023-06-07 00:00:00,0.04577,0.04685,0.04406,0.04429,7828916.0
2023-06-08 00:00:00,0.04432,0.04706,0.0442,0.04531,11530684.0
2023-06-09 00:00:00,0.04549,0.0479,0.04516,0.04611,15544481.0
2023-06-10 00:00:00,0.0461,0.04698,0.03868,0.04006,14284271.0
2023-06-11 00:00:00,0.04003,0.0413,0.03983,0.04079,4445623.0
2023-06-12 00:00:00,0.04079,0.04096,0.03889,0.04005,6258219.0
2023-06-13 00:00:00,0.04005,0.04058,0.03939,0.03964,6858571.0
2023-06-14 00:00:00,0.03964,0.04005,0.03653,0.03755,8656411.0
2023-06-15 00:00:00,0.03754,0.03829,0.03632,0.03796,7153791.0
2023-06-16 00:00:00,0.03797,0.03881,0.03728,0.03847,5766024.0
2023-06-17 00:00:00,0.03843,0.03939,0.03808,0.03925,4386180.0
2023-06-18 00:00:00,0.03924,0.0393,0.03857,0.0387,1536590.0
2023-06-19 00:00:00,0.03868,0.03897,0.03808,0.03892,2204272.0
2023-06-20 00:00:00,0.03891,0.04025,0.03852,0.04014,5644050.0
2023-06-21 00:00:00,0.04013,0.04281,0.03999,0.04181,9016140.0
2023-06-22 00:00:00,0.04183,0.04661,0.04183,0.0432,22962860.0
2023-06-23 00:00:00,0.04322,0.04519,0.04257,0.04483,6378687.0
2023-06-24 00:00:00,0.04497,0.04626,0.04446,0.04572,5428280.0
2023-06-25 00:00:00,0.04574,0.04679,0.04399,0.0445,7950739.0
2023-06-26 00:00:00,0.04448,0.04678,0.0429,0.04358,13793490.0
2023-06-27 00:00:00,0.04371,0.04449,0.04317,0.04447,3136701.0
2023-06-28 00:00:00,0.04446,0.04447,0.04174,0.04192,3842964.0
2023-06-29 00:00:00,0.04191,0.04286,0.04186,0.04243,2553459.0
2023-06-30 00:00:00,0.04242,0.04406,0.04062,0.04356,7710994.0
2023-07-01 00:00:00,0.04362,0.04462,0.0424,0.0446,8171788.0
2023-07-02 00:00:00,0.0446,0.04534,0.04319,0.04397,4050304.0
2023-07-03 00:00:00,0.04397,0.04489,0.04382,0.04489,6777072.0
2023-07-04 00:00:00,0.0448,0.04799,0.04429,0.04548,10726834.0
2023-07-05 00:00:00,0.04575,0.04749,0.04359,0.04457,9602972.0
2023-07-06 00:00:00,0.04458,0.04505,0.04285,0.04291,4718473.0
2023-07-07 00:00:00,0.04291,0.04376,0.04273,0.04339,1400381.0
2023-07-08 00:00:00,0.04344,0.04362,0.04257,0.04304,1992825.0
2023-07-09 00:00:00,0.04296,0.04462,0.04291,0.04372,1332481.0
2023-07-10 00:00:00,0.04381,0.04537,0.04285,0.04473,7279516.0
2023-07-11 00:00:00,0.04474,0.05599,0.04405,0.04932,170542853.0
2023-07-12 00:00:00,0.04933,0.05899,0.04656,0.04716,116418413.0
2023-07-13 00:00:00,0.04715,0.05026,0.04597,0.04703,46833884.0
2023-07-14 00:00:00,0.04708,0.07769,0.04708,0.06233,500740493.0
2023-07-15 00:00:00,0.06234,0.0737,0.0492,0.05213,296392547.0
2023-07-16 00:00:00,0.05214,0.05237,0.04755,0.0483,50895177.0
2023-07-17 00:00:00,0.04831,0.04905,0.04676,0.04772,21534402.0
2023-07-18 00:00:00,0.04772,0.04815,0.0457,0.04677,14095264.0
2023-07-19 00:00:00,0.0467,0.04786,0.04616,0.04693,14302676.0
2023-07-20 00:00:00,0.04693,0.04738,0.04604,0.04637,12912158.0
2023-07-21 00:00:00,0.04636,0.04998,0.04624,0.04799,50319892.0
