Timestamp,Open,High,Low,Close,Volume
2021-11-16 00:00:00,1.0,41.11,1.0,8.303,29543140.19
2021-11-17 00:00:00,8.2901,9.1798,6.5192,6.7703,7597666.07
2021-11-18 00:00:00,6.7645,6.7886,5.1924,5.492,3069244.99
2021-11-19 00:00:00,5.492,7.0522,5.3323,6.1031,4437212.99
2021-11-20 00:00:00,6.1037,6.5,5.8702,6.0635,1688385.62
2021-11-21 00:00:00,6.0635,6.2798,5.65,5.6958,1320745.93
2021-11-22 00:00:00,5.6677,6.5898,5.458,6.0217,2660156.83
2021-11-23 00:00:00,6.013,6.4999,5.401,5.5502,2373192.39
2021-11-24 00:00:00,5.56,5.7,5.0,5.0712,1153083.38
2021-11-25 00:00:00,5.0716,5.35,4.93,5.0272,960460.77
2021-11-26 00:00:00,5.0204,5.2382,4.25,4.3004,1046359.1
2021-11-27 00:00:00,4.3102,4.6622,4.29,4.3207,560723.87
2021-11-28 00:00:00,4.3238,4.3441,3.9332,4.2349,526734.24
2021-11-29 00:00:00,4.217,4.2699,4.0759,4.1683,346136.84
2021-11-30 00:00:00,4.1683,4.2537,3.9241,3.9429,592183.3
2021-12-01 00:00:00,3.9514,4.15,3.89,3.8963,759767.46
2021-12-02 00:00:00,3.8963,3.9009,3.625,3.7159,579534.13
2021-12-03 00:00:00,3.7159,3.7891,3.168,3.5039,1022767.46
2021-12-04 00:00:00,3.5032,3.5035,2.6,3.0079,901398.34
2021-12-05 00:00:00,3.016,5.66,2.9324,4.1205,21672141.09
2021-12-06 00:00:00,4.1195,5.45,3.3811,4.0734,13812616.99
2021-12-07 00:00:00,4.07,4.89,3.9741,4.1121,4115805.34
2021-12-08 00:00:00,4.1034,4.1926,3.6,3.8751,1441578.15
2021-12-09 00:00:00,3.8756,4.5994,3.691,3.8579,5735547.67
2021-12-10 00:00:00,3.858,4.1659,3.701,3.7016,3007255.4
2021-12-11 00:00:00,3.7016,4.0,3.5389,3.851,1855460.79
2021-12-12 00:00:00,3.851,4.15,3.8221,3.9175,1568664.17
2021-12-13 00:00:00,3.919,3.9252,3.2789,3.3652,938985.95
2021-12-14 00:00:00,3.3628,3.4722,3.1854,3.3326,714234.7
2021-12-15 00:00:00,3.3267,3.6999,3.2234,3.4112,1791520.28
2021-12-16 00:00:00,3.4148,3.4633,3.263,3.2642,796206.81
2021-12-17 00:00:00,3.2642,3.3177,3.0047,3.1065,982751.84
