Timestamp,Open,High,Low,Close,Volume
2020-06-05 00:00:00,0.01263,0.0154,0.0094,0.0103,358715686.8
2020-06-06 00:00:00,0.0103,0.0106,0.00985,0.00997,108038816.9
2020-06-07 00:00:00,0.00997,0.00997,0.00879,0.00915,81269013.0
2020-06-08 00:00:00,0.00916,0.00959,0.00904,0.00915,43681250.3
2020-06-09 00:00:00,0.00915,0.00921,0.00861,0.00867,31606789.3
2020-06-10 00:00:00,0.00867,0.00894,0.00846,0.00853,37099653.4
2020-06-11 00:00:00,0.00857,0.00899,0.00788,0.0086,51698191.2
2020-06-12 00:00:00,0.00858,0.00979,0.00851,0.00934,120221335.8
2020-06-13 00:00:00,0.00929,0.00966,0.00892,0.00948,33873260.4
2020-06-14 00:00:00,0.00948,0.00961,0.00906,0.00918,33374399.4
2020-06-15 00:00:00,0.00911,0.00976,0.00824,0.00951,74477741.8
2020-06-16 00:00:00,0.00951,0.00965,0.009,0.00925,22246358.6
2020-06-17 00:00:00,0.00925,0.00926,0.0089,0.00903,17699441.2
2020-06-18 00:00:00,0.00908,0.00935,0.00886,0.00924,23177993.3
2020-06-19 00:00:00,0.00926,0.00955,0.00889,0.00915,32309971.9
2020-06-20 00:00:00,0.00915,0.00922,0.0088,0.00903,19632270.1
2020-06-21 00:00:00,0.00898,0.00918,0.00889,0.0089,9502507.9
2020-06-22 00:00:00,0.00889,0.00935,0.00888,0.00922,13498667.3
2020-06-23 00:00:00,0.00921,0.00958,0.00889,0.00934,24570621.6
2020-06-24 00:00:00,0.00935,0.01051,0.00924,0.00955,78300459.4
2020-06-25 00:00:00,0.00955,0.01018,0.00917,0.00985,32476221.7
2020-06-26 00:00:00,0.00986,0.0102,0.00934,0.00964,19482458.3
2020-06-27 00:00:00,0.00967,0.00967,0.00833,0.00859,23517168.3
2020-06-28 00:00:00,0.00856,0.00942,0.00846,0.00923,12437215.9
2020-06-29 00:00:00,0.00927,0.00941,0.00889,0.00921,8924709.7
2020-06-30 00:00:00,0.00922,0.00927,0.00873,0.00886,10601943.8
2020-07-01 00:00:00,0.00887,0.0092,0.00876,0.00916,6543683.5
2020-07-02 00:00:00,0.00916,0.0092,0.00858,0.00882,9682341.0
2020-07-03 00:00:00,0.00881,0.00915,0.0088,0.00896,6800150.3
2020-07-04 00:00:00,0.00896,0.00915,0.00881,0.0091,8711608.0
2020-07-05 00:00:00,0.00911,0.00947,0.00889,0.00922,20488820.3
2020-07-06 00:00:00,0.00923,0.00943,0.00902,0.00937,12153994.6
2020-07-07 00:00:00,0.00939,0.00949,0.00906,0.00941,7043466.4
2020-07-08 00:00:00,0.00937,0.01016,0.0092,0.00978,22854444.9
2020-07-09 00:00:00,0.00974,0.00992,0.00938,0.00963,15132268.9
2020-07-10 00:00:00,0.00963,0.01399,0.00963,0.01342,208842878.1
2020-07-11 00:00:00,0.01345,0.01588,0.01174,0.01218,224260937.6
2020-07-12 00:00:00,0.01226,0.0135,0.01184,0.01202,70118954.7
2020-07-13 00:00:00,0.01203,0.01212,0.01103,0.01114,53854806.1
2020-07-14 00:00:00,0.01111,0.01201,0.01104,0.01157,20177931.6
2020-07-15 00:00:00,0.01153,0.01318,0.01103,0.0121,46670257.5
2020-07-16 00:00:00,0.0121,0.01247,0.01066,0.01182,42729198.6
2020-07-17 00:00:00,0.01186,0.01299,0.01163,0.01241,33550229.6
2020-07-18 00:00:00,0.01243,0.01264,0.0118,0.01237,17833351.6
2020-07-19 00:00:00,0.01237,0.01273,0.012,0.01218,19185708.3
