Timestamp,Open,High,Low,Close,Volume
2020-11-10 00:00:00,0.06302,0.315,0.0516,0.0606,25626243.1
2020-11-11 00:00:00,0.0606,0.06994,0.04712,0.05167,42977825.6
2020-11-12 00:00:00,0.05198,0.0669,0.04468,0.06206,27894787.3
2020-11-13 00:00:00,0.06195,0.075,0.05438,0.06057,98940833.0
2020-11-14 00:00:00,0.06057,0.06499,0.05604,0.06074,37293955.5
2020-11-15 00:00:00,0.06034,0.06127,0.05539,0.0592,21672883.4
2020-11-16 00:00:00,0.05919,0.05999,0.052,0.0537,18965498.1
2020-11-17 00:00:00,0.05368,0.06358,0.04787,0.05355,45114985.8
2020-11-18 00:00:00,0.05353,0.05659,0.04925,0.0516,31331255.0
2020-11-19 00:00:00,0.05176,0.053,0.04957,0.04995,24060793.8
2020-11-20 00:00:00,0.04995,0.05174,0.04775,0.04812,15305066.8
2020-11-21 00:00:00,0.04813,0.0516,0.04483,0.04628,36893531.8
2020-11-22 00:00:00,0.04631,0.04698,0.0416,0.0439,26888597.3
2020-11-23 00:00:00,0.04402,0.052,0.04402,0.04666,39787380.0
2020-11-24 00:00:00,0.04663,0.049,0.0445,0.0458,22492376.6
2020-11-25 00:00:00,0.04576,0.066,0.04576,0.06049,85169503.8
2020-11-26 00:00:00,0.06076,0.07,0.04501,0.05074,50628887.5
2020-11-27 00:00:00,0.05074,0.05222,0.04736,0.04955,12323977.2
2020-11-28 00:00:00,0.0495,0.054,0.04796,0.05065,11837339.0
2020-11-29 00:00:00,0.05059,0.05183,0.04872,0.04947,7890222.2
2020-11-30 00:00:00,0.04946,0.05316,0.04892,0.0508,10781452.9
2020-12-01 00:00:00,0.05097,0.05365,0.04739,0.04996,11594350.2
2020-12-02 00:00:00,0.04985,0.06456,0.04927,0.0569,48968078.3
2020-12-03 00:00:00,0.0569,0.0616,0.05144,0.05428,41401427.3
2020-12-04 00:00:00,0.05437,0.05708,0.04987,0.04995,18803616.6
2020-12-05 00:00:00,0.04998,0.0657,0.04917,0.06137,40072127.8
2020-12-06 00:00:00,0.06136,0.06465,0.056,0.0574,39888763.8
2020-12-07 00:00:00,0.0573,0.05733,0.05415,0.0548,10860581.2
2020-12-08 00:00:00,0.05475,0.05853,0.05005,0.0513,28997102.0
2020-12-09 00:00:00,0.0513,0.0541,0.04772,0.051,15190764.5
2020-12-10 00:00:00,0.051,0.05239,0.04786,0.0491,10006664.9
2020-12-11 00:00:00,0.04903,0.05153,0.04611,0.04966,13462310.7
2020-12-12 00:00:00,0.04974,0.0544,0.04881,0.05136,12124879.9
