Timestamp,Open,High,Low,Close,Volume
2020-01-01 00:00:00,27.52,28.35,27.37,28.07,21929.63069
2020-01-02 00:00:00,28.06,28.1,26.64,27.02,26163.59399
2020-01-03 00:00:00,27.02,28.69,26.75,28.41,50723.0192
2020-01-04 00:00:00,28.47,30.4,28.03,29.91,45486.98255
2020-01-05 00:00:00,29.91,32.01,29.81,30.81,90434.77489
2020-01-06 00:00:00,30.81,33.25,30.5,32.86,86025.09344
2020-01-07 00:00:00,32.86,33.21,30.72,32.24,97297.36007
2020-01-08 00:00:00,32.24,33.14,30.02,30.88,65174.58483
2020-01-09 00:00:00,30.86,32.02,30.15,30.83,55708.85747
2020-01-10 00:00:00,30.83,34.7,30.01,33.69,132574.76034
2020-01-11 00:00:00,33.72,36.76,33.25,34.88,164154.67869
2020-01-12 00:00:00,34.87,36.39,34.53,35.52,116777.98352
2020-01-13 00:00:00,35.52,38.64,34.57,38.32,209510.29316
2020-01-14 00:00:00,38.32,45.74,38.05,43.83,481225.4869
2020-01-15 00:00:00,43.81,59.0,43.0,54.97,703162.52398
2020-01-16 00:00:00,55.0,55.77,47.61,50.8,284208.80885
2020-01-17 00:00:00,50.78,65.96,48.93,61.54,479690.22059
2020-01-18 00:00:00,61.5,62.69,51.0,51.16,403444.30948
2020-01-19 00:00:00,51.17,54.9,48.12,51.56,311212.35856
2020-01-20 00:00:00,51.6,56.02,48.87,53.68,234973.82828
2020-01-21 00:00:00,53.67,54.16,50.79,53.26,143581.11398
2020-01-22 00:00:00,53.24,54.16,51.35,52.21,101496.27263
2020-01-23 00:00:00,52.21,52.28,48.22,49.6,102880.22674
2020-01-24 00:00:00,49.58,50.89,46.22,48.82,106859.87188
2020-01-25 00:00:00,48.8,49.75,47.88,48.72,58724.04594
2020-01-26 00:00:00,48.71,54.51,48.18,53.65,159011.05436
2020-01-27 00:00:00,53.67,58.08,53.65,55.18,184192.13604
2020-01-28 00:00:00,55.17,57.09,53.76,56.74,159010.52026
2020-01-29 00:00:00,56.72,64.5,56.33,61.74,284499.25365
2020-01-30 00:00:00,61.71,70.42,59.68,66.3,329165.60425
2020-01-31 00:00:00,66.34,69.38,62.23,66.51,264827.97776
2020-02-01 00:00:00,66.52,69.25,64.73,66.03,138981.40289
2020-02-02 00:00:00,66.02,68.0,63.57,66.36,149031.63239
2020-02-03 00:00:00,66.4,68.4,64.8,65.52,90900.09051
2020-02-04 00:00:00,65.46,66.11,62.28,64.34,129254.19483
2020-02-05 00:00:00,64.33,72.97,63.58,71.19,203093.52766
2020-02-06 00:00:00,71.19,72.84,68.43,70.14,174752.13115
2020-02-07 00:00:00,70.18,71.93,67.46,68.38,190143.78762
2020-02-08 00:00:00,68.38,72.07,65.91,70.02,151777.96809
2020-02-09 00:00:00,70.01,72.65,68.88,71.33,132482.62698
2020-02-10 00:00:00,71.29,71.5,67.81,69.77,185555.3077
2020-02-11 00:00:00,69.77,72.99,68.01,72.68,164041.14824
2020-02-12 00:00:00,72.7,75.0,72.27,73.12,148411.30939
2020-02-13 00:00:00,73.11,75.82,69.95,72.01,164018.45257
2020-02-14 00:00:00,72.01,73.1,70.57,72.92,85192.54334
2020-02-15 00:00:00,72.92,72.97,63.19,64.46,164973.6998
2020-02-16 00:00:00,64.47,66.51,54.07,60.0,275355.52795
2020-02-17 00:00:00,60.01,66.13,54.76,64.2,324330.6906
2020-02-18 00:00:00,64.2,66.26,59.92,65.74,253961.78823
2020-02-19 00:00:00,65.75,68.78,61.22,62.1,112157.38713
2020-02-20 00:00:00,62.09,64.11,57.93,60.79,173773.32099
2020-02-21 00:00:00,60.77,63.84,59.88,61.56,89755.11095
2020-02-22 00:00:00,61.56,62.27,60.0,60.73,81461.47549
2020-02-23 00:00:00,60.75,63.7,60.72,63.32,92053.08759
2020-02-24 00:00:00,63.29,64.28,58.82,60.7,100003.47672
2020-02-25 00:00:00,60.7,60.88,56.04,57.06,135448.25145
2020-02-26 00:00:00,57.06,58.0,48.11,51.33,235296.66368
2020-02-27 00:00:00,51.36,55.07,47.96,52.96,224335.8982
2020-02-28 00:00:00,52.99,54.13,48.59,50.83,199339.60829
2020-02-29 00:00:00,50.82,52.11,48.9,48.96,145358.01892
2020-03-01 00:00:00,48.94,51.5,48.04,49.1,127737.68674
2020-03-02 00:00:00,49.06,52.91,48.82,52.33,90824.60707
2020-03-03 00:00:00,52.38,52.41,49.8,50.78,83209.35024
2020-03-04 00:00:00,50.79,51.5,48.92,50.17,61835.69884
2020-03-05 00:00:00,50.17,53.18,50.17,51.84,99946.31143
2020-03-06 00:00:00,51.83,53.53,51.01,53.3,90785.01989
2020-03-07 00:00:00,53.3,53.5,50.26,50.59,57118.73274
2020-03-08 00:00:00,50.59,50.59,42.03,42.83,196135.96181
2020-03-09 00:00:00,42.82,44.16,38.73,42.18,221636.886
2020-03-10 00:00:00,42.18,42.58,40.25,41.4,117207.90203
2020-03-11 00:00:00,41.41,42.12,37.31,40.24,98629.64999
2020-03-12 00:00:00,40.24,40.39,24.17,25.45,449359.19622
2020-03-13 00:00:00,25.45,29.74,17.13,27.34,582130.43886
2020-03-14 00:00:00,27.33,27.65,24.59,24.95,329701.55273
2020-03-15 00:00:00,24.94,26.98,24.58,25.68,216819.66587
2020-03-16 00:00:00,25.67,26.25,21.3,24.68,349043.23602
2020-03-17 00:00:00,24.65,25.71,23.93,25.06,258333.63786
2020-03-18 00:00:00,25.05,29.99,24.33,29.73,318215.98242
2020-03-19 00:00:00,29.71,33.78,28.14,31.95,371372.53386
2020-03-20 00:00:00,31.95,36.21,29.65,33.08,316101.09317
2020-03-21 00:00:00,33.09,35.58,31.98,33.03,258902.34296
2020-03-22 00:00:00,33.01,35.51,29.0,29.49,202874.87748
2020-03-23 00:00:00,29.49,33.09,29.0,32.05,171600.98374
2020-03-24 00:00:00,32.04,33.17,31.77,32.79,142020.48661
2020-03-25 00:00:00,32.76,32.87,30.8,32.2,119825.54488
2020-03-26 00:00:00,32.21,32.56,31.17,32.46,90133.19241
2020-03-27 00:00:00,32.47,32.94,30.81,31.01,125312.5375
2020-03-28 00:00:00,31.01,31.01,29.0,30.38,123995.70622
2020-03-29 00:00:00,30.38,30.51,28.21,28.22,84379.08764
2020-03-30 00:00:00,28.21,31.59,28.21,30.54,117966.79215
2020-03-31 00:00:00,30.53,31.79,30.18,30.9,100924.5646
2020-04-01 00:00:00,30.91,31.65,29.74,31.32,98798.51532
2020-04-02 00:00:00,31.32,33.91,31.0,32.23,120427.24907
2020-04-03 00:00:00,32.23,33.24,31.61,32.66,115186.59688
2020-04-04 00:00:00,32.66,33.54,31.92,33.03,123950.3648
2020-04-05 00:00:00,33.03,33.39,31.89,32.52,72215.77278
2020-04-06 00:00:00,32.53,37.68,32.49,37.56,288607.60682
2020-04-07 00:00:00,37.54,38.45,35.31,36.45,212806.30201
2020-04-08 00:00:00,36.44,38.22,36.29,37.86,144238.3518
2020-04-09 00:00:00,37.87,42.19,37.61,40.71,274137.59213
2020-04-10 00:00:00,40.73,41.23,34.4,36.62,463626.35188
2020-04-11 00:00:00,36.63,37.54,35.3,36.2,180466.12651
2020-04-12 00:00:00,36.24,37.99,35.23,36.38,149782.47415
2020-04-13 00:00:00,36.34,36.34,34.62,35.75,162291.9861
2020-04-14 00:00:00,35.71,36.28,35.05,35.51,83695.44902
2020-04-15 00:00:00,35.51,36.22,34.76,35.08,112826.04551
2020-04-16 00:00:00,35.06,40.16,33.87,38.74,339427.03954
2020-04-17 00:00:00,38.76,41.4,38.04,40.4,116601.41449
2020-04-18 00:00:00,40.33,42.62,40.28,42.13,164788.56761
2020-04-19 00:00:00,42.14,47.56,41.6,46.44,370485.85498
2020-04-20 00:00:00,46.44,48.83,40.92,41.89,571796.76457
2020-04-21 00:00:00,41.91,43.5,40.51,42.09,373963.9241
2020-04-22 00:00:00,42.08,45.59,41.81,45.53,213823.04234
2020-04-23 00:00:00,45.52,46.59,43.74,44.46,242475.87543
2020-04-24 00:00:00,44.48,45.33,43.87,44.08,104624.48252
2020-04-25 00:00:00,44.08,45.96,43.35,44.7,121787.57158
2020-04-26 00:00:00,44.69,45.5,43.88,44.59,99451.79403
2020-04-27 00:00:00,44.59,45.0,42.36,44.46,123886.56144
2020-04-28 00:00:00,44.47,44.73,42.99,44.62,127223.49962
2020-04-29 00:00:00,44.63,47.72,44.56,47.07,271203.24755
2020-04-30 00:00:00,47.08,49.0,44.04,44.76,304871.52746
2020-05-01 00:00:00,44.73,46.5,44.7,45.73,115418.854
2020-05-02 00:00:00,45.72,46.8,45.05,46.5,59416.71159
2020-05-03 00:00:00,46.52,46.95,44.61,44.78,86548.9359
2020-05-04 00:00:00,44.77,44.92,42.21,44.02,114745.87842
2020-05-05 00:00:00,43.98,44.86,43.15,43.84,71182.58812
2020-05-06 00:00:00,43.82,44.76,42.12,42.3,80351.57554
2020-05-07 00:00:00,42.29,44.84,41.33,44.17,127005.21713
2020-05-08 00:00:00,44.17,47.5,43.44,46.76,153440.64916
2020-05-09 00:00:00,46.78,47.5,44.71,45.0,135836.72965
2020-05-10 00:00:00,44.99,45.05,38.72,40.9,221942.72299
2020-05-11 00:00:00,40.87,41.78,37.85,39.68,156382.54541
2020-05-12 00:00:00,39.7,42.93,39.56,42.21,127588.81806
2020-05-13 00:00:00,42.19,43.44,41.41,42.89,72566.54258
2020-05-14 00:00:00,42.89,43.59,41.98,43.2,99315.84695
2020-05-15 00:00:00,43.18,43.43,41.4,41.87,84542.04138
2020-05-16 00:00:00,41.88,42.96,41.61,42.51,94758.42378
2020-05-17 00:00:00,42.5,47.5,42.45,46.25,245850.43166
2020-05-18 00:00:00,46.25,49.63,46.22,48.07,286614.09528
2020-05-19 00:00:00,48.1,49.0,46.41,48.97,169681.93146
2020-05-20 00:00:00,48.95,50.45,46.56,48.39,214827.78602
2020-05-21 00:00:00,48.36,48.8,44.41,46.0,195565.05932
2020-05-22 00:00:00,45.97,48.37,45.36,47.7,140667.95187
2020-05-23 00:00:00,47.68,48.42,46.56,46.91,62282.40636
