Timestamp,Open,High,Low,Close,Volume
2020-08-31 00:00:00,0.9315,1.7456,0.9315,1.2679,11785135.66
2020-09-01 00:00:00,1.2735,1.55,1.01,1.0434,13002733.46
2020-09-02 00:00:00,1.05,1.18,0.9,0.9366,9612404.48
2020-09-03 00:00:00,0.936,1.12,0.6914,0.7242,11987737.32
2020-09-04 00:00:00,0.7246,0.7998,0.6152,0.7,6644140.06
2020-09-05 00:00:00,0.7,0.8,0.3743,0.4679,15474938.44
2020-09-06 00:00:00,0.4683,0.6392,0.4429,0.6213,13463761.62
2020-09-07 00:00:00,0.6204,0.639,0.448,0.5564,12934859.92
2020-09-08 00:00:00,0.5555,0.5638,0.475,0.5199,13050612.76
2020-09-09 00:00:00,0.5184,0.695,0.5149,0.6401,21737146.18
2020-09-10 00:00:00,0.6408,0.7602,0.6037,0.6154,14026969.41
2020-09-11 00:00:00,0.6147,0.64,0.5163,0.6182,13753230.36
2020-09-12 00:00:00,0.6177,0.6894,0.5623,0.6759,9864916.58
2020-09-13 00:00:00,0.6751,0.695,0.4029,0.4652,55882567.53
2020-09-14 00:00:00,0.4651,0.5318,0.415,0.4307,69085166.96
2020-09-15 00:00:00,0.4307,0.4465,0.3204,0.3318,50730801.39
2020-09-16 00:00:00,0.3319,0.3326,0.2542,0.2734,39807232.68
2020-09-17 00:00:00,0.2727,0.3062,0.2505,0.2796,22891261.49
2020-09-18 00:00:00,0.2796,0.3435,0.2757,0.2908,38839540.31
2020-09-19 00:00:00,0.2907,0.3175,0.2636,0.3078,28735708.15
2020-09-20 00:00:00,0.308,0.3114,0.2401,0.2628,20481686.25
2020-09-21 00:00:00,0.2626,0.2716,0.2011,0.2122,39014879.82
2020-09-22 00:00:00,0.213,0.2237,0.1921,0.2136,23104556.84
2020-09-23 00:00:00,0.2137,0.224,0.1711,0.1753,20526729.89
2020-09-24 00:00:00,0.1756,0.21,0.1718,0.1991,21845063.68
